Model,MSO2024
Firmware Version,1.39

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.2
Label,,
TIME,CH1,CH2
-4.94399e-05,0.008,7.62939e-09
-4.94389e-05,0.008,-0.00799999
-4.94379e-05,0.008,7.62939e-09
-4.94369e-05,0.008,-0.00799999
-4.94359e-05,0.008,7.62939e-09
-4.94349e-05,0.008,-0.00799999
-4.94339e-05,0.008,7.62939e-09
-4.94329e-05,0.008,-0.00799999
-4.94319e-05,0.008,7.62939e-09
-4.94309e-05,0.008,-0.00799999
-4.94299e-05,0.008,7.62939e-09
-4.94289e-05,0.008,-0.00799999
-4.94279e-05,0.008,7.62939e-09
-4.94269e-05,0.008,-0.00799999
-4.94259e-05,0.008,7.62939e-09
-4.94249e-05,0.008,-0.00799999
-4.94239e-05,0.008,7.62939e-09
-4.94229e-05,0.008,-0.00799999
-4.94219e-05,0.008,7.62939e-09
-4.94209e-05,0.008,-0.00799999
-4.94199e-05,0.008,7.62939e-09
-4.94189e-05,0,-0.00799999
-4.94179e-05,0.008,-0.00799999
-4.94169e-05,0.008,-0.00799999
-4.94159e-05,0.008,7.62939e-09
-4.94149e-05,0.008,-0.00799999
-4.94139e-05,0.008,7.62939e-09
-4.94129e-05,0.008,-0.00799999
-4.94119e-05,0.008,7.62939e-09
-4.94109e-05,0.008,-0.00799999
-4.94099e-05,0.008,7.62939e-09
-4.94089e-05,0.008,-0.00799999
-4.94079e-05,0.008,7.62939e-09
-4.94069e-05,0.008,-0.00799999
-4.94059e-05,0.008,7.62939e-09
-4.94049e-05,0.008,-0.00799999
-4.94039e-05,0.008,7.62939e-09
-4.94029e-05,0.008,-0.00799999
-4.94019e-05,0.008,7.62939e-09
-4.94009e-05,0.008,-0.00799999
-4.93999e-05,0.008,7.62939e-09
-4.93989e-05,0.008,-0.00799999
-4.93979e-05,0.008,7.62939e-09
-4.93969e-05,0.008,-0.00799999
-4.93959e-05,0.008,7.62939e-09
-4.93949e-05,0.008,-0.00799999
-4.93939e-05,0.008,7.62939e-09
-4.93929e-05,0.008,-0.00799999
-4.93919e-05,0.008,7.62939e-09
-4.93909e-05,0.008,-0.00799999
-4.93899e-05,0,7.62939e-09
-4.93889e-05,0.008,-0.00799999
-4.93879e-05,0.008,7.62939e-09
-4.93869e-05,0.008,-0.00799999
-4.93859e-05,0.008,7.62939e-09
-4.93849e-05,0.008,-0.00799999
-4.93839e-05,0.008,7.62939e-09
-4.93829e-05,0.008,-0.00799999
-4.93819e-05,0.008,7.62939e-09
-4.93809e-05,0.008,-0.00799999
-4.93799e-05,0.008,7.62939e-09
-4.93789e-05,0.008,-0.00799999
-4.93779e-05,0.008,7.62939e-09
-4.93769e-05,0.008,-0.00799999
-4.93759e-05,0.008,7.62939e-09
-4.93749e-05,0.008,-0.00799999
-4.93739e-05,0.008,7.62939e-09
-4.93729e-05,0.008,-0.00799999
-4.93719e-05,0.008,7.62939e-09
-4.93709e-05,0.008,-0.00799999
-4.93699e-05,0.008,7.62939e-09
-4.93689e-05,0,-0.00799999
-4.93679e-05,0.008,7.62939e-09
-4.93669e-05,0.008,-0.00799999
-4.93659e-05,0.008,7.62939e-09
-4.93649e-05,0.008,-0.00799999
-4.93639e-05,0.008,7.62939e-09
-4.93629e-05,0.008,-0.00799999
-4.93619e-05,0.008,7.62939e-09
-4.93609e-05,0.008,-0.00799999
-4.93599e-05,0.008,7.62939e-09
-4.93589e-05,0.008,-0.00799999
-4.93579e-05,0.008,7.62939e-09
-4.93569e-05,0.008,7.62939e-09
-4.93559e-05,0.008,7.62939e-09
-4.93549e-05,0.008,-0.00799999
-4.93539e-05,0.008,7.62939e-09
-4.93529e-05,0.008,-0.00799999
-4.93519e-05,0.008,7.62939e-09
-4.93509e-05,0.008,-0.00799999
-4.93499e-05,0.008,-0.00799999
-4.93489e-05,0.008,-0.00799999
-4.93479e-05,0.008,7.62939e-09
-4.93469e-05,0.008,-0.00799999
-4.93459e-05,0.008,7.62939e-09
-4.93449e-05,0.008,-0.00799999
-4.93439e-05,0.008,7.62939e-09
-4.93429e-05,0.008,-0.00799999
-4.93419e-05,0.008,7.62939e-09
-4.93409e-05,0.008,-0.00799999
-4.93399e-05,0.008,7.62939e-09
-4.93389e-05,0.008,-0.00799999
-4.93379e-05,0.008,7.62939e-09
-4.93369e-05,0.008,-0.00799999
-4.93359e-05,0.008,7.62939e-09
-4.93349e-05,0.008,-0.00799999
-4.93339e-05,0.008,7.62939e-09
-4.93329e-05,0.008,-0.00799999
-4.93319e-05,0.008,7.62939e-09
-4.93309e-05,0.008,-0.00799999
-4.93299e-05,0.008,7.62939e-09
-4.93289e-05,0.008,-0.00799999
-4.93279e-05,0.008,7.62939e-09
-4.93269e-05,0.008,-0.00799999
-4.93259e-05,0.008,7.62939e-09
-4.93249e-05,0.008,-0.00799999
-4.93239e-05,0.008,7.62939e-09
-4.93229e-05,0.008,-0.00799999
-4.93219e-05,0.008,7.62939e-09
-4.93209e-05,0.008,-0.00799999
-4.93199e-05,0.008,7.62939e-09
-4.93189e-05,0.008,-0.00799999
-4.93179e-05,0.008,7.62939e-09
-4.93169e-05,0.008,7.62939e-09
-4.93159e-05,0.008,7.62939e-09
-4.93149e-05,0.008,-0.00799999
-4.93139e-05,0.008,7.62939e-09
-4.93129e-05,0.008,-0.00799999
-4.93119e-05,0.008,7.62939e-09
-4.93109e-05,0.008,-0.00799999
-4.93099e-05,0.008,7.62939e-09
-4.93089e-05,0.008,-0.00799999
-4.93079e-05,0.008,7.62939e-09
-4.93069e-05,0.008,-0.00799999
-4.93059e-05,0.008,7.62939e-09
-4.93049e-05,0.008,-0.00799999
-4.93039e-05,0.008,7.62939e-09
-4.93029e-05,0.008,-0.00799999
-4.93019e-05,0.008,7.62939e-09
-4.93009e-05,0.008,7.62939e-09
-4.92999e-05,0.008,7.62939e-09
-4.92989e-05,0.008,-0.00799999
-4.92979e-05,0.008,7.62939e-09
-4.92969e-05,0.008,-0.00799999
-4.92959e-05,0.008,-0.00799999
-4.92949e-05,0.008,-0.00799999
-4.92939e-05,0.008,7.62939e-09
-4.92929e-05,0.008,7.62939e-09
-4.92919e-05,0.008,7.62939e-09
-4.92909e-05,0.008,-0.00799999
-4.92899e-05,0.008,7.62939e-09
-4.92889e-05,0.008,-0.00799999
-4.92879e-05,0.008,7.62939e-09
-4.92869e-05,0.008,-0.00799999
-4.92859e-05,0.008,7.62939e-09
-4.92849e-05,0.008,-0.00799999
-4.92839e-05,0.008,7.62939e-09
-4.92829e-05,0.008,-0.00799999
-4.92819e-05,0.008,7.62939e-09
-4.92809e-05,0.008,-0.00799999
-4.92799e-05,0.008,7.62939e-09
-4.92789e-05,0.008,-0.00799999
-4.92779e-05,0.008,7.62939e-09
-4.92769e-05,0.008,-0.00799999
-4.92759e-05,0.008,7.62939e-09
-4.92749e-05,0.008,-0.00799999
-4.92739e-05,0.008,7.62939e-09
-4.92729e-05,0.008,-0.00799999
-4.92719e-05,0.008,7.62939e-09
-4.92709e-05,0.008,-0.00799999
-4.92699e-05,0.008,7.62939e-09
-4.92689e-05,0.008,-0.00799999
-4.92679e-05,0.008,7.62939e-09
-4.92669e-05,0.008,7.62939e-09
-4.92659e-05,0.008,7.62939e-09
-4.92649e-05,0.008,-0.00799999
-4.92639e-05,0.008,7.62939e-09
-4.92629e-05,0.008,-0.00799999
-4.92619e-05,0.008,7.62939e-09
-4.92609e-05,0.008,-0.00799999
-4.92599e-05,0.008,7.62939e-09
-4.92589e-05,0.008,-0.00799999
-4.92579e-05,0.008,7.62939e-09
-4.92569e-05,0.008,-0.00799999
-4.92559e-05,0.008,7.62939e-09
-4.92549e-05,0.008,-0.00799999
-4.92539e-05,0.008,7.62939e-09
-4.92529e-05,0.008,-0.00799999
-4.92519e-05,0.008,7.62939e-09
-4.92509e-05,0.008,-0.00799999
-4.92499e-05,0.008,7.62939e-09
-4.92489e-05,0.008,-0.00799999
-4.92479e-05,0.008,7.62939e-09
-4.92469e-05,0.008,-0.00799999
-4.92459e-05,0.008,7.62939e-09
-4.92449e-05,0.008,-0.00799999
-4.92439e-05,0.008,7.62939e-09
-4.92429e-05,0.008,-0.00799999
-4.92419e-05,0.008,7.62939e-09
-4.92409e-05,0.008,-0.00799999
-4.92399e-05,0.008,7.62939e-09
-4.92389e-05,0.008,-0.00799999
-4.92379e-05,0.008,7.62939e-09
-4.92369e-05,0.008,7.62939e-09
-4.92359e-05,0.008,7.62939e-09
-4.92349e-05,0,-0.00799999
-4.92339e-05,0.008,7.62939e-09
-4.92329e-05,0.008,-0.00799999
-4.92319e-05,0.008,7.62939e-09
-4.92309e-05,0.008,-0.00799999
-4.92299e-05,0.008,7.62939e-09
-4.92289e-05,0.008,-0.00799999
-4.92279e-05,0.008,7.62939e-09
-4.92269e-05,0.008,-0.00799999
-4.92259e-05,0.008,7.62939e-09
-4.92249e-05,0.008,-0.00799999
-4.92239e-05,0.008,7.62939e-09
-4.92229e-05,0.008,-0.00799999
-4.92219e-05,0.008,7.62939e-09
-4.92209e-05,0.008,-0.00799999
-4.92199e-05,0.008,7.62939e-09
-4.92189e-05,0.008,-0.00799999
-4.92179e-05,0.008,7.62939e-09
-4.92169e-05,0.008,-0.00799999
-4.92159e-05,0.008,7.62939e-09
-4.92149e-05,0.008,-0.00799999
-4.92139e-05,0.008,7.62939e-09
-4.92129e-05,0.008,-0.00799999
-4.92119e-05,0.008,7.62939e-09
-4.92109e-05,0.008,-0.00799999
-4.92099e-05,0.008,7.62939e-09
-4.92089e-05,0.008,-0.00799999
-4.92079e-05,0.008,7.62939e-09
-4.92069e-05,0.008,-0.00799999
-4.92059e-05,0.008,7.62939e-09
-4.92049e-05,0.008,-0.00799999
-4.92039e-05,0.008,7.62939e-09
-4.92029e-05,0.008,-0.00799999
-4.92019e-05,0.008,7.62939e-09
-4.92009e-05,0.008,-0.00799999
-4.91999e-05,0.008,7.62939e-09
-4.91989e-05,0.008,7.62939e-09
-4.91979e-05,0.008,7.62939e-09
-4.91969e-05,0.008,-0.00799999
-4.91959e-05,0.008,7.62939e-09
-4.91949e-05,0.008,-0.00799999
-4.91939e-05,0.008,7.62939e-09
-4.91929e-05,0.008,-0.00799999
-4.91919e-05,0.008,7.62939e-09
-4.91909e-05,0.008,-0.00799999
-4.91899e-05,0.008,7.62939e-09
-4.91889e-05,0.008,-0.00799999
-4.91879e-05,0.008,7.62939e-09
-4.91869e-05,0.008,-0.00799999
-4.91859e-05,0.008,7.62939e-09
-4.91849e-05,0.008,-0.00799999
-4.91839e-05,0.008,7.62939e-09
-4.91829e-05,0.008,-0.00799999
-4.91819e-05,0.008,7.62939e-09
-4.91809e-05,0.008,-0.00799999
-4.91799e-05,0.008,7.62939e-09
-4.91789e-05,0.008,-0.00799999
-4.91779e-05,0.008,7.62939e-09
-4.91769e-05,0.008,-0.00799999
-4.91759e-05,0.008,7.62939e-09
-4.91749e-05,0.008,-0.00799999
-4.91739e-05,0.008,7.62939e-09
-4.91729e-05,0.008,-0.00799999
-4.91719e-05,0.008,7.62939e-09
-4.91709e-05,0.008,-0.00799999
-4.91699e-05,0.008,7.62939e-09
-4.91689e-05,0.008,-0.00799999
-4.91679e-05,0.008,7.62939e-09
-4.91669e-05,0.008,-0.00799999
-4.91659e-05,0.008,7.62939e-09
-4.91649e-05,0.008,-0.00799999
-4.91639e-05,0.008,7.62939e-09
-4.91629e-05,0,-0.00799999
-4.91619e-05,0.008,7.62939e-09
-4.91609e-05,0.008,-0.00799999
-4.91599e-05,0.008,7.62939e-09
-4.91589e-05,0.008,-0.00799999
-4.91579e-05,0.008,7.62939e-09
-4.91569e-05,0.008,-0.00799999
-4.91559e-05,0.008,-0.00799999
-4.91549e-05,0.008,-0.00799999
-4.91539e-05,0.008,7.62939e-09
-4.91529e-05,0.008,-0.00799999
-4.91519e-05,0.008,7.62939e-09
-4.91509e-05,0.008,-0.00799999
-4.91499e-05,0.008,7.62939e-09
-4.91489e-05,0.008,-0.00799999
-4.91479e-05,0.008,7.62939e-09
-4.91469e-05,0.008,-0.00799999
-4.91459e-05,0.008,7.62939e-09
-4.91449e-05,0.008,-0.00799999
-4.91439e-05,0.008,7.62939e-09
-4.91429e-05,0.008,-0.00799999
-4.91419e-05,0.008,7.62939e-09
-4.91409e-05,0.008,-0.00799999
-4.91399e-05,0.008,7.62939e-09
-4.91389e-05,0.008,-0.00799999
-4.91379e-05,0.008,7.62939e-09
-4.91369e-05,0.008,-0.00799999
-4.91359e-05,0.008,7.62939e-09
-4.91349e-05,0.008,-0.00799999
-4.91339e-05,0.008,7.62939e-09
-4.91329e-05,0.008,-0.00799999
-4.91319e-05,0.008,7.62939e-09
-4.91309e-05,0.008,-0.00799999
-4.91299e-05,0.008,7.62939e-09
-4.91289e-05,0.008,-0.00799999
-4.91279e-05,0.008,7.62939e-09
-4.91269e-05,0.008,-0.00799999
-4.91259e-05,0.008,7.62939e-09
-4.91249e-05,0.008,-0.00799999
-4.91239e-05,0.008,7.62939e-09
-4.91229e-05,0.008,-0.00799999
-4.91219e-05,0.008,7.62939e-09
-4.91209e-05,0.008,-0.00799999
-4.91199e-05,0.008,7.62939e-09
-4.91189e-05,0.008,-0.00799999
-4.91179e-05,0.008,7.62939e-09
-4.91169e-05,0.008,-0.00799999
-4.91159e-05,0.008,7.62939e-09
-4.91149e-05,0.008,-0.00799999
-4.91139e-05,0.008,7.62939e-09
-4.91129e-05,0.008,-0.00799999
-4.91119e-05,0.008,7.62939e-09
-4.91109e-05,0.008,-0.00799999
-4.91099e-05,0.008,7.62939e-09
-4.91089e-05,0.008,-0.00799999
-4.91079e-05,0.008,7.62939e-09
-4.91069e-05,0.008,-0.00799999
-4.91059e-05,0.008,7.62939e-09
-4.91049e-05,0.008,-0.00799999
-4.91039e-05,0.008,7.62939e-09
-4.91029e-05,0.008,-0.00799999
-4.91019e-05,0.008,7.62939e-09
-4.91009e-05,0,-0.00799999
-4.90999e-05,0,7.62939e-09
-4.90989e-05,0.008,-0.00799999
-4.90979e-05,0,7.62939e-09
-4.90969e-05,0.008,-0.00799999
-4.90959e-05,0.008,7.62939e-09
-4.90949e-05,0.008,-0.00799999
-4.90939e-05,0.008,7.62939e-09
-4.90929e-05,0.008,-0.00799999
-4.90919e-05,0.008,7.62939e-09
-4.90909e-05,0.008,-0.00799999
-4.90899e-05,0.008,7.62939e-09
-4.90889e-05,0.008,-0.00799999
-4.90879e-05,0.008,7.62939e-09
-4.90869e-05,0.008,-0.00799999
-4.90859e-05,0.008,7.62939e-09
-4.90849e-05,0.008,-0.00799999
-4.90839e-05,0.008,7.62939e-09
-4.90829e-05,0.008,-0.00799999
-4.90819e-05,0.008,7.62939e-09
-4.90809e-05,0.008,-0.00799999
-4.90799e-05,0.008,7.62939e-09
-4.90789e-05,0.008,-0.00799999
-4.90779e-05,0.008,7.62939e-09
-4.90769e-05,0.008,-0.00799999
-4.90759e-05,0.008,7.62939e-09
-4.90749e-05,0.008,-0.00799999
-4.90739e-05,0.008,7.62939e-09
-4.90729e-05,0.008,-0.00799999
-4.90719e-05,0.008,7.62939e-09
-4.90709e-05,0.008,-0.00799999
-4.90699e-05,0.008,7.62939e-09
-4.90689e-05,0.008,-0.00799999
-4.90679e-05,0.008,7.62939e-09
-4.90669e-05,0.008,-0.00799999
-4.90659e-05,0.008,7.62939e-09
-4.90649e-05,0,-0.00799999
-4.90639e-05,0.008,-0.00799999
-4.90629e-05,0.008,-0.00799999
-4.90619e-05,0.008,7.62939e-09
-4.90609e-05,0.008,-0.00799999
-4.90599e-05,0.008,7.62939e-09
-4.90589e-05,0.008,-0.00799999
-4.90579e-05,0.008,7.62939e-09
-4.90569e-05,0.008,-0.00799999
-4.90559e-05,0.008,7.62939e-09
-4.90549e-05,0.008,-0.00799999
-4.90539e-05,0.008,7.62939e-09
-4.90529e-05,0.008,-0.00799999
-4.90519e-05,0.008,7.62939e-09
-4.90509e-05,0.008,-0.00799999
-4.90499e-05,0.008,7.62939e-09
-4.90489e-05,0.008,-0.00799999
-4.90479e-05,0.008,7.62939e-09
-4.90469e-05,0,7.62939e-09
-4.90459e-05,0.008,7.62939e-09
-4.90449e-05,0.008,7.62939e-09
-4.90439e-05,0.008,7.62939e-09
-4.90429e-05,0.008,-0.00799999
-4.90419e-05,0.008,7.62939e-09
-4.90409e-05,0.008,-0.00799999
-4.90399e-05,0.008,7.62939e-09
-4.90389e-05,0.008,-0.00799999
-4.90379e-05,0.008,7.62939e-09
-4.90369e-05,0.008,-0.00799999
-4.90359e-05,0.008,7.62939e-09
-4.90349e-05,0.008,-0.00799999
-4.90339e-05,0.008,7.62939e-09
-4.90329e-05,0.008,-0.00799999
-4.90319e-05,0.008,7.62939e-09
-4.90309e-05,0.008,-0.00799999
-4.90299e-05,0.008,7.62939e-09
-4.90289e-05,0.008,-0.00799999
-4.90279e-05,0.008,7.62939e-09
-4.90269e-05,0.008,-0.00799999
-4.90259e-05,0.008,-0.00799999
-4.90249e-05,0.008,-0.00799999
-4.90239e-05,0.008,7.62939e-09
-4.90229e-05,0.008,-0.00799999
-4.90219e-05,0.008,7.62939e-09
-4.90209e-05,0.008,-0.00799999
-4.90199e-05,0.008,7.62939e-09
-4.90189e-05,0.008,-0.00799999
-4.90179e-05,0.008,7.62939e-09
-4.90169e-05,0.008,-0.00799999
-4.90159e-05,0.008,7.62939e-09
-4.90149e-05,0.008,-0.00799999
-4.90139e-05,0.008,7.62939e-09
-4.90129e-05,0.008,-0.00799999
-4.90119e-05,0.008,7.62939e-09
-4.90109e-05,0,-0.00799999
-4.90099e-05,0.008,7.62939e-09
-4.90089e-05,0.008,-0.00799999
-4.90079e-05,0.008,7.62939e-09
-4.90069e-05,0.008,-0.00799999
-4.90059e-05,0.008,7.62939e-09
-4.90049e-05,0.008,-0.00799999
-4.90039e-05,0.008,7.62939e-09
-4.90029e-05,0.008,-0.00799999
-4.90019e-05,0.008,7.62939e-09
-4.90009e-05,0.008,-0.00799999
-4.89999e-05,0.008,-0.00799999
-4.89989e-05,0.008,-0.00799999
-4.89979e-05,0.008,7.62939e-09
-4.89969e-05,0.008,7.62939e-09
-4.89959e-05,0.008,7.62939e-09
-4.89949e-05,0.008,-0.00799999
-4.89939e-05,0.008,7.62939e-09
-4.89929e-05,0.008,-0.00799999
-4.89919e-05,0.008,7.62939e-09
-4.89909e-05,0.008,-0.00799999
-4.89899e-05,0.008,7.62939e-09
-4.89889e-05,0.008,-0.00799999
-4.89879e-05,0.008,7.62939e-09
-4.89869e-05,0.008,-0.00799999
-4.89859e-05,0.008,7.62939e-09
-4.89849e-05,0,-0.00799999
-4.89839e-05,0.008,7.62939e-09
-4.89829e-05,0.008,-0.00799999
-4.89819e-05,0.008,7.62939e-09
-4.89809e-05,0.008,-0.00799999
-4.89799e-05,0.008,7.62939e-09
-4.89789e-05,0.008,-0.00799999
-4.89779e-05,0.008,7.62939e-09
-4.89769e-05,0.008,-0.00799999
-4.89759e-05,0.008,-0.00799999
-4.89749e-05,0.008,-0.00799999
-4.89739e-05,0.008,7.62939e-09
-4.89729e-05,0.008,-0.00799999
-4.89719e-05,0.008,7.62939e-09
-4.89709e-05,0.008,-0.00799999
-4.89699e-05,0.008,7.62939e-09
-4.89689e-05,0.008,-0.00799999
-4.89679e-05,0.008,7.62939e-09
-4.89669e-05,0.008,-0.00799999
-4.89659e-05,0.008,7.62939e-09
-4.89649e-05,0.008,-0.00799999
-4.89639e-05,0.008,7.62939e-09
-4.89629e-05,0.008,-0.00799999
-4.89619e-05,0.008,7.62939e-09
-4.89609e-05,0.008,-0.00799999
-4.89599e-05,0.008,-0.00799999
-4.89589e-05,0.008,-0.00799999
-4.89579e-05,0.008,7.62939e-09
-4.89569e-05,0.008,-0.00799999
-4.89559e-05,0.008,7.62939e-09
-4.89549e-05,0.008,-0.00799999
-4.89539e-05,0.008,7.62939e-09
-4.89529e-05,0.008,-0.00799999
-4.89519e-05,0.008,7.62939e-09
-4.89509e-05,0.008,-0.00799999
-4.89499e-05,0.008,7.62939e-09
-4.89489e-05,0.008,-0.00799999
-4.89479e-05,0.008,7.62939e-09
-4.89469e-05,0.008,-0.00799999
-4.89459e-05,0.008,7.62939e-09
-4.89449e-05,0.008,-0.00799999
-4.89439e-05,0.008,7.62939e-09
-4.89429e-05,0.008,-0.00799999
-4.89419e-05,0.008,7.62939e-09
-4.89409e-05,0.008,-0.00799999
-4.89399e-05,0.008,7.62939e-09
-4.89389e-05,0.008,-0.00799999
-4.89379e-05,0.008,7.62939e-09
-4.89369e-05,0.008,-0.00799999
-4.89359e-05,0.008,7.62939e-09
-4.89349e-05,0.008,-0.00799999
-4.89339e-05,0.008,7.62939e-09
-4.89329e-05,0.008,-0.00799999
-4.89319e-05,0.008,7.62939e-09
-4.89309e-05,0.008,-0.00799999
-4.89299e-05,0.008,-0.00799999
-4.89289e-05,0.008,-0.00799999
-4.89279e-05,0.008,7.62939e-09
-4.89269e-05,0.008,-0.00799999
-4.89259e-05,0.008,-0.00799999
-4.89249e-05,0.008,-0.00799999
-4.89239e-05,0.008,7.62939e-09
-4.89229e-05,0.008,-0.00799999
-4.89219e-05,0.008,7.62939e-09
-4.89209e-05,0.008,-0.00799999
-4.89199e-05,0.008,7.62939e-09
-4.89189e-05,0.008,-0.00799999
-4.89179e-05,0.008,7.62939e-09
-4.89169e-05,0.008,-0.00799999
-4.89159e-05,0.008,7.62939e-09
-4.89149e-05,0.008,-0.00799999
-4.89139e-05,0.008,7.62939e-09
-4.89129e-05,0.008,-0.00799999
-4.89119e-05,0,7.62939e-09
-4.89109e-05,0.008,-0.00799999
-4.89099e-05,0,7.62939e-09
-4.89089e-05,0.008,-0.00799999
-4.89079e-05,0.008,7.62939e-09
-4.89069e-05,0.008,-0.00799999
-4.89059e-05,0.008,7.62939e-09
-4.89049e-05,0,-0.00799999
-4.89039e-05,0.008,7.62939e-09
-4.89029e-05,0.008,-0.00799999
-4.89019e-05,0.008,7.62939e-09
-4.89009e-05,0.008,-0.00799999
-4.88999e-05,0.008,7.62939e-09
-4.88989e-05,0.008,-0.00799999
-4.88979e-05,0.008,7.62939e-09
-4.88969e-05,0.008,-0.00799999
-4.88959e-05,0.008,7.62939e-09
-4.88949e-05,0.008,-0.00799999
-4.88939e-05,0.008,7.62939e-09
-4.88929e-05,0.008,-0.00799999
-4.88919e-05,0.008,7.62939e-09
-4.88909e-05,0.008,-0.00799999
-4.88899e-05,0.008,7.62939e-09
-4.88889e-05,0.008,-0.00799999
-4.88879e-05,0.008,7.62939e-09
-4.88869e-05,0.008,-0.00799999
-4.88859e-05,0.008,-0.00799999
-4.88849e-05,0.008,-0.00799999
-4.88839e-05,0.008,7.62939e-09
-4.88829e-05,0.008,-0.00799999
-4.88819e-05,0.008,7.62939e-09
-4.88809e-05,0.008,-0.00799999
-4.88799e-05,0.008,7.62939e-09
-4.88789e-05,0.008,-0.00799999
-4.88779e-05,0.008,7.62939e-09
-4.88769e-05,0.008,-0.00799999
-4.88759e-05,0.008,7.62939e-09
-4.88749e-05,0.008,-0.00799999
-4.88739e-05,0.008,7.62939e-09
-4.88729e-05,0.008,-0.00799999
-4.88719e-05,0.008,7.62939e-09
-4.88709e-05,0.008,-0.00799999
-4.88699e-05,0.008,7.62939e-09
-4.88689e-05,0.008,-0.00799999
-4.88679e-05,0.008,7.62939e-09
-4.88669e-05,0.008,-0.00799999
-4.88659e-05,0.008,7.62939e-09
-4.88649e-05,0.008,-0.00799999
-4.88639e-05,0.008,7.62939e-09
-4.88629e-05,0.008,-0.00799999
-4.88619e-05,0.008,7.62939e-09
-4.88609e-05,0.008,-0.00799999
-4.88599e-05,0.008,7.62939e-09
-4.88589e-05,0.008,-0.00799999
-4.88579e-05,0.008,7.62939e-09
-4.88569e-05,0.008,7.62939e-09
-4.88559e-05,0.016,7.62939e-09
-4.88549e-05,0.008,-0.00799999
-4.88539e-05,0.008,7.62939e-09
-4.88529e-05,0.008,-0.00799999
-4.88519e-05,0.008,7.62939e-09
-4.88509e-05,0.008,-0.00799999
-4.88499e-05,0.008,7.62939e-09
-4.88489e-05,0.008,-0.00799999
-4.88479e-05,0.008,7.62939e-09
-4.88469e-05,0.008,-0.00799999
-4.88459e-05,0.008,7.62939e-09
-4.88449e-05,0.008,-0.00799999
-4.88439e-05,0.008,7.62939e-09
-4.88429e-05,0.008,-0.00799999
-4.88419e-05,0.008,7.62939e-09
-4.88409e-05,0.008,-0.00799999
-4.88399e-05,0.008,7.62939e-09
-4.88389e-05,0.008,-0.00799999
-4.88379e-05,0.008,7.62939e-09
-4.88369e-05,0.008,-0.00799999
-4.88359e-05,0.008,7.62939e-09
-4.88349e-05,0.008,-0.00799999
-4.88339e-05,0.008,7.62939e-09
-4.88329e-05,0.008,-0.00799999
-4.88319e-05,0.008,7.62939e-09
-4.88309e-05,0.008,-0.00799999
-4.88299e-05,0.008,7.62939e-09
-4.88289e-05,0.008,-0.00799999
-4.88279e-05,0.008,7.62939e-09
-4.88269e-05,0.008,-0.00799999
-4.88259e-05,0.008,7.62939e-09
-4.88249e-05,0.008,-0.00799999
-4.88239e-05,0.008,-0.00799999
-4.88229e-05,0.008,-0.00799999
-4.88219e-05,0.008,7.62939e-09
-4.88209e-05,0.008,-0.00799999
-4.88199e-05,0.008,7.62939e-09
-4.88189e-05,0.008,7.62939e-09
-4.88179e-05,0.008,7.62939e-09
-4.88169e-05,0.008,-0.00799999
-4.88159e-05,0.008,7.62939e-09
-4.88149e-05,0.008,-0.00799999
-4.88139e-05,0.008,7.62939e-09
-4.88129e-05,0.008,-0.00799999
-4.88119e-05,0.008,7.62939e-09
-4.88109e-05,0.008,-0.00799999
-4.88099e-05,0.008,7.62939e-09
-4.88089e-05,0,-0.00799999
-4.88079e-05,0.008,7.62939e-09
-4.88069e-05,0.008,-0.00799999
-4.88059e-05,0.008,7.62939e-09
-4.88049e-05,0.008,-0.00799999
-4.88039e-05,0.008,7.62939e-09
-4.88029e-05,0.008,-0.00799999
-4.88019e-05,0.008,7.62939e-09
-4.88009e-05,0.008,-0.00799999
-4.87999e-05,0.008,7.62939e-09
-4.87989e-05,0.008,-0.00799999
-4.87979e-05,0.008,7.62939e-09
-4.87969e-05,0.008,-0.00799999
-4.87959e-05,0.008,-0.00799999
-4.87949e-05,0.008,-0.00799999
-4.87939e-05,0.008,-0.00799999
-4.87929e-05,0.008,-0.00799999
-4.87919e-05,0.008,7.62939e-09
-4.87909e-05,0.008,-0.00799999
-4.87899e-05,0.008,7.62939e-09
-4.87889e-05,0.008,-0.00799999
-4.87879e-05,0.008,7.62939e-09
-4.87869e-05,0.008,-0.00799999
-4.87859e-05,0.008,7.62939e-09
-4.87849e-05,0.008,-0.00799999
-4.87839e-05,0.008,7.62939e-09
-4.87829e-05,0.008,-0.00799999
-4.87819e-05,0.008,7.62939e-09
-4.87809e-05,0.008,-0.00799999
-4.87799e-05,0.008,7.62939e-09
-4.87789e-05,0.008,-0.00799999
-4.87779e-05,0.008,7.62939e-09
-4.87769e-05,0.008,-0.00799999
-4.87759e-05,0.008,7.62939e-09
-4.87749e-05,0.008,-0.00799999
-4.87739e-05,0.008,7.62939e-09
-4.87729e-05,0.008,-0.00799999
-4.87719e-05,0.008,7.62939e-09
-4.87709e-05,0.008,-0.00799999
-4.87699e-05,0.008,7.62939e-09
-4.87689e-05,0.008,-0.00799999
-4.87679e-05,0.008,7.62939e-09
-4.87669e-05,0.008,-0.00799999
-4.87659e-05,0.008,7.62939e-09
